Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
pw	pw	mpwa, lapwent	Seychelles Creole, Swahili, White Hmong, Mapudungun, Yaqui, Imbabura Quechua, Hup, Wichí	23	U+0070 U+0077
'e̲	'e̲	nts'e̲di, nt'e̲ñha̲i	Otomi	23	U+0027 U+0065 U+0332
o̲$	o̲	nzo̲ho̲, tso̲ho̲	Otomi	23	U+006f U+0332 U+0024
ç$	ç	pǎç, pə̌ç	Hup	23	U+00e7 U+0024
ɨ̌	ɨ̌	j’ɨ̌k, bɨ̌g	Hup	23	U+0268 U+030c
ẽ	ẽ	kẽyã, ƛ’oddã -ẽƛ’e-	Bezhta, Manange, Hup	23	U+1ebd
wh	wh	qawho, lawhoy	Wichí, Gawwada, Thai, Archi, Bezhta	23	U+0077 U+0068
^ň	ň	ňominen, ňuminen	Selice Romani	23	U+005e U+0148
^khw	khw	khwǎan, khwâaŋ	Thai	23	U+005e U+006b U+0068 U+0077
^sː	sː	sːaʕat, sːon	Archi	22	U+005e U+0073 U+02d0
rs$	rs	urs, schoonouders	Seychelles Creole, Dutch, English, Q'eqchi', Romanian, Ket	22	U+0072 U+0073 U+0024
qq	qq	aməqqr’an, āqqəm	Tarifiyt Berber, Gawwada, Ket, Bezhta	22	U+0071 U+0071
u:	u:	dʒu:gduŋi dʒu:n, dʒu:layi yabʊran	Oroqen	22	U+0075 U+003a
ọ	ọ	học, chảy nhỏ giọt	Vietnamese	22	U+1ecd
^ì	ì	ìzy, ìn	Malagasy, Ket, Hausa	22	U+005e U+00ec
'a$	'a	pe'a, a'a	Q'eqchi', Iraqw, Kali'na, Archi, Otomi	22	U+0027 U+0061 U+0024
āw	āw	kāwele, ku`eku`e wāwae	Hawaiian, Tarifiyt Berber	22	U+0101 U+0077
ớ	<?>	chớp, trước	Vietnamese	22	U+1edb
šš$	šš	rieŋŋkmušš, nəšš	Kildin Saami, Tarifiyt Berber	22	U+0161 U+0161 U+0024
ɾ	ɾ	4pʰɾa, 1aɾa 2mɾẽ	Manange	21	U+027e
ë́$	ë́	fëëbë́, sëndë́	Saramaccan	21	U+00eb U+0301 U+0024
ɬʼ	ɬʼ	kɬʼarak, wakɬʼad	Archi	21	U+026c U+02bc
^tt	tt	ttfuħ, ttu	Tarifiyt Berber, Takia, Ket	21	U+005e U+0074 U+0074
^ź	<?>	źěliś, źeń	Lower Sorbian	21	U+005e U+017a
xw	xw	xeeb-ntxwv, tub xeeb-ntxwv	White Hmong, Iraqw, Q'eqchi'	21	U+0078 U+0077
ùs	ùs	kùsótò, wùsátə́	Kanuri, Thai, Hausa	21	U+00f9 U+0073
ş$	<?>	moş, coş	Romanian	21	U+015f U+0024
sw	sw	aswar, mala-n -swe	Seychelles Creole, Takia, Old High German, Otomi, Wichí, Imbabura Quechua, Ceq Wong	21	U+0073 U+0077
'n	'n	t'o'ni, xa'noo	Otomi, Q'eqchi', Iraqw, Kali'na, Archi	21	U+0027 U+006e
^ď	<?>	ďúrinen, ďíkeri	Selice Romani	21	U+005e U+010f
^ś	ś	śota, śěło	Lower Sorbian	20	U+005e U+015b
'ä$	'ä	nu'ä, nä'ä	Otomi	20	U+0027 U+00e4 U+0024
ɛ:	ɛ:	yɛ:ʃa, ŋɛ:rin	Oroqen	20	U+025b U+003a
mh	mh	mpumha̲i, yomhu	Wichí, Otomi, Hup, Thai, Dutch	20	U+006d U+0068
^pw	pw	pwenti, pwerta	Seychelles Creole, Wichí, Mapudungun, Zinacantán Tzotzil, Swahili, Q'eqchi', Ceq Wong	20	U+005e U+0070 U+0077
ḻ	<?>	paḻu, püḻü	Mapudungun	20	U+1e3b
^è	è	èn, èla	Malagasy, Ket	20	U+005e U+00e8
^ó	ó	ój, óra	Selice Romani, Saramaccan, Iraqw, Vietnamese, Hausa, Kanuri	20	U+005e U+00f3
χˤ	χˤ	χˤurχˤu, iχˤmul as	Archi	19	U+03c7 U+02e4
ŋs	ŋs	sǒŋsǎy, nɔ́ɔŋsǎaw	Thai, Sakha, Ceq Wong, Ket	19	U+014b U+0073
ów	ów	hówùm, kə̀mówùn	Kanuri, Hup, Lower Sorbian, Saramaccan, Hausa	19	U+00f3 U+0077
ē$	ē	`anakē, `ai`ē	Hawaiian, Japanese, Kildin Saami	19	U+0113 U+0024
^ē	ē	ēj, ēɣ suul	Kildin Saami, Ket	19	U+005e U+0113
^a$	a	a, -a	Iraqw, Saramaccan, Kildin Saami, Ket, Lower Sorbian, Takia, Hawaiian, Manange, Kanuri	19	U+005e U+0061 U+0024
ė$	<?>	meňėčkė, míhėčkė	Selice Romani	19	U+0117 U+0024
jj$	jj	tāgkem-sājj, ɨjj	Kildin Saami	19	U+006a U+006a U+0024
ứ	<?>	cứu, thứ hai	Vietnamese	19	U+1ee9
ṉ	<?>	küme ṉümüṉngey, ngaṉün	Mapudungun	19	U+1e49
^ɪ	ɪ	ɪlga-, ɪmana	Oroqen	19	U+005e U+026a
čʼ	čʼ	kɬʼinčʼatʼi, ganabočʼor	Archi	19	U+010d U+02bc
^ɔ	ɔ	ɔrɔn, ɔrbɔnik	Oroqen	19	U+005e U+0254
ê$	ê	fê, bê	Kanuri, Vietnamese, Hausa	18	U+00ea U+0024
^dd	dd	ddir, ddšā’	Tarifiyt Berber, Takia	18	U+005e U+0064 U+0064
’w	<?>	az’wā, n’w’et lhele	Tarifiyt Berber, Kali'na, Wichí, Bezhta	18	U+2019 U+0077
gs	gs	mengungsi, mala-n sgsig	Indonesian, Dutch, Takia, Seychelles Creole, Selice Romani, Old High German	18	U+0067 U+0073
^ú	ú	únmë́ni, účo	Selice Romani, Hausa, Saramaccan	18	U+005e U+00fa
əə	əə	nəəykhǎeŋ, səət	Thai, Ket	18	U+0259 U+0259
^ţ	ţ	ţaţă, ţară	Romanian	18	U+005e U+0163
^kʷ	kʷ	kʷekːis, kʷetʼ	Archi, Manange	18	U+005e U+006b U+02b7
r̃$	r̃	báhàr̃, shéebùr̃	Hausa	18	U+0072 U+0303 U+0024
^ḻ	<?>	ḻaku, ḻafkeṉ	Mapudungun	18	U+005e U+1e3b
ƛ$	<?>	niƛ-, ixtiyar niƛ-	Bezhta	18	U+019b U+0024
^ɓ	ɓ	ɓáatàa, ɓútúk	Hausa, Gawwada	18	U+005e U+0253
^lw	lw	lwəc, lwm	Takia, White Hmong, Ceq Wong, Tarifiyt Berber, Seychelles Creole	18	U+005e U+006c U+0077
žž	žž	ŧmižža, ŧaʕəžžašŧ	Tarifiyt Berber	18	U+017e U+017e
^aː	aː	aːl, aːχ	Sakha, Archi	17	U+005e U+0061 U+02d0
ử	<?>	ngửi, gióng cửa	Vietnamese	17	U+1eed
iˀ$	iˀ	diˀ, kiˀ	Ket	17	U+0069 U+02c0 U+0024
^uu	uu	uul, uusi	Yaqui, Q'eqchi', Iraqw, Dutch, Ket	17	U+005e U+0075 U+0075
^χː	χː	χːas, χːamχːi	Archi	17	U+005e U+03c7 U+02d0
èh	èh	mandèha, mireharèha	Malagasy	17	U+00e8 U+0068
ń	ń	kóńc, swińc	Lower Sorbian	17	U+0144
^'m	'm	'ma̲i, 'me̲hä	Otomi	17	U+005e U+0027 U+006d
nsh	nsh	kekkonshiki, konsha	Japanese, Hausa, Zinacantán Tzotzil, Mapudungun, Kanuri	17	U+006e U+0073 U+0068
qˤ	qˤ	aqˤas, aqˤutːut	Archi	17	U+0071 U+02e4
ɲ$	ɲ	ʔɔ̃ɲ, blwəɲ	Ceq Wong	17	U+0272 U+0024
òs	òs	qòs keˀt, boròsy	Malagasy, Ket, Kanuri	17	U+00f2 U+0073
ţ$	ţ	clonţ, braţ	Romanian	17	U+0163 U+0024
^â	â	âtamôn, âm nhạc	Old High German, Vietnamese, Kanuri	16	U+005e U+00e2
^õ	õ	-õso-, õz	Bezhta	16	U+005e U+00f5
^ã	ã	ãc, -ãsa-	Bezhta	16	U+005e U+00e3
mʷ	mʷ	3mʷo, 3naŋ 2mʷi=ko	Manange	16	U+006d U+02b7
ws	ws	raws qab, kawsana	White Hmong, Imbabura Quechua, English, Dutch, Gawwada, Manange	16	U+0077 U+0073
əˀ	əˀ	dəˀq, təˀq	Ket	16	U+0259 U+02c0
čh	čh	láčho, pheňakeri čhaj	Selice Romani	16	U+010d U+0068
ɔ́$	ɔ́	wædhɔ́, mɔyɔ́	Hup, Thai	16	U+0254 U+0301 U+0024
^mm	mm	mmuđ, mmnəɣ	Tarifiyt Berber, Takia, Swahili	16	U+005e U+006d U+006d
^äᵑ	äᵑ	äᵑɣäläš kik, äᵑɣäläɬčö	Bezhta	16	U+005e U+00e4 U+1d51
üː	üː	süːrbe, küːgen	Sakha	16	U+00fc U+02d0
ls$	ls	qotils, hals	Dutch, Ket, Old High German, Q'eqchi', Takia, Romanian	16	U+006c U+0073 U+0024
^ẽ	ẽ	-ẽye-, -ẽɬeyo	Bezhta	16	U+005e U+1ebd
^kʰ	kʰ	kʰʌnʈi, kʰja	Manange	16	U+005e U+006b U+02b0
õ	õ	ɬõh t’ikel-, hõsolaʔ	Bezhta, Hup, Vietnamese	16	U+00f5
^o̲	o̲	o̲de, o̲ni	Otomi	16	U+005e U+006f U+0332
ə̂	ə̂	ngòrə̂m, kalandə̂ə	Kanuri, Thai	16	U+0259 U+0302
zw	zw	ŧizizwa, wîzwahs	Seychelles Creole, Tarifiyt Berber, Lower Sorbian, Dutch, Old High German, Mapudungun	16	U+007a U+0077
'k$	'k	yole'k, nach'o'k	Q'eqchi'	16	U+0027 U+006b U+0024
^ò	ò	òrana, òrona	Malagasy	16	U+005e U+00f2
^ms	ms	msonobari, msitu	Swahili, Tarifiyt Berber, Takia	16	U+005e U+006d U+0073
?	<?>	tawan?ɔ̀ɔk, tao?òp	Thai	16	U+003f
^šš	šš	ššuxřəđ’, ššua	Tarifiyt Berber	15	U+005e U+0161 U+0161
ōh	ōh	lōhk, kyōhaku	Hawaiian, Japanese, Kildin Saami	15	U+014d U+0068
ừ	<?>	nai sừng tấm, sừng	Vietnamese	15	U+1eeb
ʉ́	ʉ́	nʉ́a, phʉ́ʉn	Thai	15	U+0289 U+0301
^=	<?>	=ri, =ma	Gawwada, Manange, Tarifiyt Berber, Takia, Kildin Saami	15	U+005e U+003d
a:$	a:	gɪdala:-, wa:-	Oroqen	15	U+0061 U+003a U+0024
hw	hw	cĩhwɨʔ-, xib hwb	Hup, Wichí, White Hmong, Iraqw, Oroqen, Tarifiyt Berber	15	U+0068 U+0077
'w	'w	zu'we, zu'we 'wada	Otomi, Q'eqchi'	15	U+0027 U+0077
ń$	ń	źeń, kamjeń	Lower Sorbian	15	U+0144 U+0024
ɬ$	ɬ	wikɬ, hũɬlaɬ	Bezhta, Archi	15	U+026c U+0024
ɬː	ɬː	oɬːutːut, iɬːuk	Archi	15	U+026c U+02d0
əə$	əə	həə, thəə	Thai, Ket	15	U+0259 U+0259 U+0024
ỏ$	<?>	vỏ, thỏ	Vietnamese	14	U+1ecf U+0024
ị	ị	thịt, lịch	Vietnamese	14	U+1ecb
ữ	<?>	bữa ăn tối, vữa	Vietnamese	14	U+1eef
^nn	nn	nnđa, nnamus	Tarifiyt Berber, Takia	14	U+005e U+006e U+006e
^gh	gh	gheată, ghali	Romanian, Vietnamese, Swahili, English	14	U+005e U+0067 U+0068
χs	χs	emeːχsin, deχsi	Sakha	14	U+03c7 U+0073
js$	js	wijs, prijs	Ket, Dutch, Lower Sorbian	14	U+006a U+0073 U+0024
^oˤ	oˤ	oˤnt, oˤroˤs qʷˤib	Archi	14	U+005e U+006f U+02e4
iː$	iː	seriː, tiriː	Sakha	14	U+0069 U+02d0 U+0024
ěs	ěs	měso, tśěsć	Lower Sorbian	14	U+011b U+0073
ö́$	ö́	tjökö́, djökötö́	Saramaccan	14	U+00f6 U+0301 U+0024
^ƙw	<?>	ƙwállóo, ƙwàràngwál	Hausa	14	U+005e U+0199 U+0077
‘	<?>	ts’ixt’u‘ñu, ho‘oku‘u	Otomi, Hawaiian, Bezhta, Archi	14	U+2018
^wh	wh	wheel, wheat	English	14	U+005e U+0077 U+0068
u:$	u:	dʒu:, gu:	Oroqen	14	U+0075 U+003a U+0024
̄	<?>	pūdc, sēj	Kildin Saami, Ket	14	U+0304
^ĩ	ĩ	-ĩso-, -ĩqo-	Bezhta	14	U+005e U+0129
ʉʉ	ʉʉ	khʉʉn, yʉʉm	Thai	13	U+0289 U+0289
qw	qw	anaqwan, laqwaal	Iraqw, Q'eqchi', Tarifiyt Berber	13	U+0071 U+0077
^zz	zz	zzəř, zzaž	Tarifiyt Berber	13	U+005e U+007a U+007a
ìw	ìw	sə̀rìwùtə̀, áìwúà	Kanuri	13	U+00ec U+0077
ʉ̌	ʉ̌	nʉ̌a, thʉ̌ŋ	Thai	13	U+0289 U+030c
ụ	ụ	dụng cụ, trục	Vietnamese	13	U+1ee5
ɔɔ$	ɔɔ	khɔɔ, khénkhɔɔ	Thai	13	U+0254 U+0254 U+0024
__	__	ben - t - a, ej - bet	Ket, Mandarin Chinese	13	U+005f U+005f
^é	é	ép, ékor	Selice Romani, Indonesian, Vietnamese, Saramaccan, Hausa	13	U+005e U+00e9
ōs	ōs	hi o tōsu, yōsai	Japanese	13	U+014d U+0073
ww	ww	šəwwā, kawwaʕko ʔí=ħeereʔi	Tarifiyt Berber, Gawwada, Hup	13	U+0077 U+0077
^čʼ	čʼ	čʼat, čʼan	Archi	13	U+005e U+010d U+02bc
ặ	<?>	hơi mặn, gặp	Vietnamese	13	U+1eb7
^ł	ł	łapiś, łopatka	Lower Sorbian	13	U+005e U+0142
^dh	dh	dhuria, dhahabu	Swahili, White Hmong	13	U+005e U+0064 U+0068
^'r	'r	'ragi, 'rangu	Otomi	13	U+005e U+0027 U+0072
'u̲$	'u̲	ts'u̲nt'u̲, ts'u̲	Otomi	13	U+0027 U+0075 U+0332 U+0024
't	't	wa'topo, wa'to	Kali'na, Q'eqchi', Zinacantán Tzotzil	13	U+0027 U+0074
gh$	gh	rough, hiccough	English	13	U+0067 U+0068 U+0024
^χˤ	χˤ	χˤurχˤu, χˤetːut	Archi	13	U+005e U+03c7 U+02e4
üw	üw	chüwüzün, lepüwe	Mapudungun, Bezhta	12	U+00fc U+0077
^qʼ	qʼ	qʼuretːut, qʼilba	Archi	12	U+005e U+0071 U+02bc
^iː	iː	iːrseːn, iːppit kɨːs	Sakha, Archi	12	U+005e U+0069 U+02d0
´h$	<?>	tɔ̃´h, tæ̃´h	Hup	12	U+00b4 U+0068 U+0024
ɛ$	ɛ	dʒəbtulukɛ, ɲu:dɛ-	Oroqen	12	U+025b U+0024
ủ	<?>	củi, đi tàu thủy	Vietnamese	12	U+1ee7
^¿	<?>	¿mufü?, ¿tunten?	Mapudungun	12	U+005e U+00bf
üs$	üs	tüs, örüs	Sakha	12	U+00fc U+0073 U+0024
^ī	ī	īm, īnn	Kildin Saami, Ket, Bezhta	12	U+005e U+012b
th$	th	month, north	English, Bezhta	12	U+0074 U+0068 U+0024
fw$	fw	tofwefw, topach’u fwefw	Wichí	12	U+0066 U+0077 U+0024
^tʰ	tʰ	tʰẽ, tʰan te	Manange	12	U+005e U+0074 U+02b0
ǽ	<?>	pæ̃ʔǽy’, tæ̃hʔǽm	Hup	12	U+01fd
mw	mw	-amwa, boumwolla	Swahili, Seychelles Creole, Yaqui, Dutch, Old High German, Mapudungun	12	U+006d U+0077
^ô	ô	ông, ôrlappa	Vietnamese, Old High German	12	U+005e U+00f4
āss	āss	rāss’, kāssv-koahtess	Kildin Saami	12	U+0101 U+0073 U+0073
^gg	gg	ggreŋ, ggoy	Takia, Tarifiyt Berber	12	U+005e U+0067 U+0067
üː$	üː	tüː, üŋüː	Sakha	12	U+00fc U+02d0 U+0024
^hw	hw	hwchwac, hwa	White Hmong, Tarifiyt Berber, Ceq Wong, Otomi, Zinacantán Tzotzil	12	U+005e U+0068 U+0077
uː$	uː	uruː, χorguyuː	Sakha, Archi	12	U+0075 U+02d0 U+0024
^dw	dw	dwa, dwet	Lower Sorbian, Ceq Wong, Seychelles Creole, Imbabura Quechua, Old High German, Takia	12	U+005e U+0064 U+0077
ỹ	ỹ	kiỹiːt, iỹe	Sakha	12	U+1ef9
ł$	ł	koł, popjeł	Lower Sorbian	12	U+0142 U+0024
áá	áá	sáápi, sáápísáápi	Saramaccan, Kanuri	12	U+00e1 U+00e1
òs$	òs	qòs, bena qòs	Ket	11	U+00f2 U+0073 U+0024
^u̲	u̲	u̲ts'i, u̲ni	Otomi	11	U+005e U+0075 U+0332
i:$	i:	ʃuʃi:, uyi:-	Oroqen	11	U+0069 U+003a U+0024
^'w	'w	'we, 'we̲	Otomi	11	U+005e U+0027 U+0077
^qˤ	qˤ	qˤes, qˤokdut	Archi	11	U+005e U+0071 U+02e4
^pʰ	pʰ	pʰoke 4pʰaŋ, pʰje	Manange	11	U+005e U+0070 U+02b0
js	js	krijsen, sijsi	Dutch, Imbabura Quechua, Lower Sorbian, Selice Romani, Q'eqchi'	11	U+006a U+0073
^'n	'n	'nihi, 'no̲t'e	Otomi	11	U+005e U+0027 U+006e
oˤ	oˤ	noˤš, boˤkɬʼ	Archi	11	U+006f U+02e4
mm$	mm	z’əmm, šəmm	Tarifiyt Berber, Kildin Saami	11	U+006d U+006d U+0024
ǟ	<?>	ƛ’ǟ niƛ-, q’ǟm	Bezhta	11	U+01df
ɬʼ$	ɬʼ	akɬʼ, nokɬʼ	Archi	11	U+026c U+02bc U+0024
ỗ	<?>	lỗi, chuỗi hạt	Vietnamese	11	U+1ed7
'o̲	'o̲	nt'o̲t'e, nts'ä nt'o̲t'e	Otomi	11	U+0027 U+006f U+0332
^o$	o	o	Otomi, White Hmong, Seychelles Creole, Iraqw, Yaqui, Imbabura Quechua, Japanese, Takia, Hawaiian, Romanian	11	U+005e U+006f U+0024
ẹ	<?>	nghẹt, hẹp	Vietnamese	11	U+1eb9
dw	dw	mjadwjeź, kondwir	Seychelles Creole, Lower Sorbian, Swahili, Tarifiyt Berber, Dutch	11	U+0064 U+0077
^ɯ	ɯ	ɯlga, ɯtɯɣej keˀt	Ket	11	U+005e U+026f
tt$	tt	ŧħanətt, ŧsaʕətt	Tarifiyt Berber	10	U+0074 U+0074 U+0024
ās$	ās	iyoddās, aboddās	Tarifiyt Berber, Bezhta, Ket	10	U+0101 U+0073 U+0024
^ū	ū	ūl, ūs	Ket, Japanese, Kildin Saami	10	U+005e U+016b
^msh	msh	mshtakiwa, mshahara	Swahili	10	U+005e U+006d U+0073 U+0068
i:	i:	ʃi:p, tʃi:tʃə:	Oroqen	10	U+0069 U+003a
ɗɗ	ɗɗ	šaaɗɗe, huɗɗa=pa lakki	Gawwada	10	U+0257 U+0257
uˀ	uˀ	duˀp, quˀs	Ket	10	U+0075 U+02c0
ờ$	<?>	nhà thờ, sờ	Vietnamese	10	U+1edd U+0024
^r̃	r̃	r̃áafàníi, r̃á’àyíi	Hausa	10	U+005e U+0072 U+0303
^žž	žž	žžəmʕa, žžənn	Tarifiyt Berber	10	U+005e U+017e U+017e
ˇ	<?>	hũˇyʔah, hũˇt	Hup	10	U+02c7
^uː	uː	uːr, uːlussa	Sakha	10	U+005e U+0075 U+02d0
û$	û	sû, kə̀mbû	Kanuri, Old High German	10	U+00fb U+0024
fs	fs	chafsina, wefsa	Dutch, Old High German, Gawwada, Kildin Saami, Imbabura Quechua, Lower Sorbian, Tarifiyt Berber	10	U+0066 U+0073
ōsh	ōsh	dōshite, keshōshitsu	Japanese	10	U+014d U+0073 U+0068
ỏ	<?>	chảy nhỏ giọt, khỏe	Vietnamese	10	U+1ecf
oː	oː	ogdoːbo, toːroχoy	Sakha, Archi	10	U+006f U+02d0
^ė	<?>	ėvėdzó, ėvėzó	Selice Romani	10	U+005e U+0117
ɑ̃	ɑ̃	hɑ̃n, nɑ̃y siat	Ceq Wong	10	U+0251 U+0303
ès	ès	faharèsena, marèsaka	Malagasy, Kanuri	9	U+00e8 U+0073
^šː	šː	šːubus, šːak	Archi	9	U+005e U+0161 U+02d0
éw	éw	wántéwante, déwa	Indonesian, Kanuri, Saramaccan	9	U+00e9 U+0077
ŋw	ŋw	sǎŋwâat, moŋwon	Thai, Hup, Oroqen	9	U+014b U+0077
'ʷ	'ʷ	dogilin q'ʷíkːi, q'ʷat	Archi	9	U+0027 U+02b7
iˀ	iˀ	kiˀt, tiˀŋ	Ket	9	U+0069 U+02c0
^u$	u	u	Q'eqchi', Saramaccan, Japanese, Otomi, Tarifiyt Berber	9	U+005e U+0075 U+0024
ff$	ff	kəff, lieff	English, Tarifiyt Berber, Kildin Saami, Lower Sorbian	9	U+0066 U+0066 U+0024
ɠ	<?>	harɠo, maɠakko	Gawwada	9	U+0260
^qq	qq	qqəs, qqən	Tarifiyt Berber	9	U+005e U+0071 U+0071
ɛ:$	ɛ:	aʃɪ ɔmɔlɛ:, bɛ:	Oroqen	9	U+025b U+003a U+0024
^ə̄	ə̄	ə̄n, ə̄t	Ket	9	U+005e U+0259 U+0304
bs	bs	tamol bsmak, lobskirite	Romanian, Takia, Bezhta, Seychelles Creole, English, Lower Sorbian	9	U+0062 U+0073
ə̄	ə̄	kə̄qt, bə̄n	Ket	9	U+0259 U+0304
ʉʉ$	ʉʉ	khrʉ̂aŋmʉʉ, mʉʉ	Thai	9	U+0289 U+0289 U+0024
^cʼ	cʼ	cʼunas, cʼor	Archi	9	U+005e U+0063 U+02bc
ās	ās	obāsan, t’t’ās’	Japanese, Tarifiyt Berber, Bezhta	9	U+0101 U+0073
âh	âh	fâhan, nâhisto	Old High German	9	U+00e2 U+0068
^e̲	e̲	e̲i, e̲nt'i	Otomi	9	U+005e U+0065 U+0332
qh	qh	ib-qho, nqhes dej	White Hmong	9	U+0071 U+0068
χː	χː	χːamχːi, daχːəza	Archi	9	U+03c7 U+02d0
^qw	qw	qwaree, qwj	Iraqw, White Hmong, Tarifiyt Berber	9	U+005e U+0071 U+0077
ź$	<?>	mjadwjeź, groź	Lower Sorbian	9	U+017a U+0024
kh$	kh	nakh, jékh	Selice Romani, Swahili	9	U+006b U+0068 U+0024
üh	üh	sülühün, tühülge	Sakha, Bezhta	9	U+00fc U+0068
ã$	ã	kẽyã, cã	Bezhta, Manange, Hup	9	U+00e3 U+0024
ʉ$	ʉ	mʉ́ʉ, chʉ̂ʉ	Thai	9	U+0289 U+0024
ợ$	<?>	nợ, vợ	Vietnamese	9	U+1ee3 U+0024
qː	qː	noqː'ˤon, iqː'ˤa	Archi	9	U+0071 U+02d0
vv$	vv	jāvv, vɨvv	Kildin Saami	8	U+0076 U+0076 U+0024
^kʼ	kʼ	kʼiri, kʼumkʼum	Archi	8	U+005e U+006b U+02bc
öh	öh	töhö, üöhe	Sakha	8	U+00f6 U+0068
ds	ds	herdsman, gereedschap	Dutch, English, Kildin Saami	8	U+0064 U+0073
qs	qs	eqsaq, b'aqsotz'	Tarifiyt Berber, Ket, Q'eqchi', Iraqw	8	U+0071 U+0073
е$	е	kɨšškе, nаl’xuvvе	Kildin Saami	8	U+0435 U+0024
ˇh	<?>	hɔ̃ˇh pɨ́b, hipãˇhteg	Hup	8	U+02c7 U+0068
^gʷ	gʷ	gʷeniši, gʷaci	Archi	8	U+005e U+0067 U+02b7
hs	hs	wehsalôn, buhsa	Old High German	8	U+0068 U+0073
ìh	ìh	tsìhy, mahìhitra	Malagasy	8	U+00ec U+0068
а	а	nаl’xuvvе, njаmm	Kildin Saami	8	U+0430
ể	<?>	cuộc tuyển cử, sự nguy hiểm	Vietnamese	8	U+1ec3
ˇh$	<?>	hɔ̃ˇh, hæ̃ˇh	Hup	8	U+02c7 U+0068 U+0024
qʼ$	qʼ	buqʼ, χalqʼ	Archi	8	U+0071 U+02bc U+0024
^xw	xw	xwaa'ari, xwaranxwaar	Iraqw, White Hmong, Q'eqchi', Tarifiyt Berber	8	U+005e U+0078 U+0077
dd$	dd	řħədd, řqədd	Tarifiyt Berber	8	U+0064 U+0064 U+0024
ʒ	ʒ	oaʒe sājjm, pieʒ’	Kildin Saami	8	U+0292
^nw	nw	nwes, nwar	Otomi, Seychelles Creole, Q'eqchi', Wichí, Takia	8	U+005e U+006e U+0077
ḻ$	<?>	kaḻ, peḻ	Mapudungun	8	U+1e3b U+0024
'ʷˤ	<?>	erq'ʷˤmus, č'iq'ʷˤ kes	Archi	8	U+0027 U+02b7 U+02e4
'à	'à	sáa'àa, áa'àa	Hausa	8	U+0027 U+00e0
xs	xs	xyalb’al xsahil, oxsut	Q'eqchi', Tarifiyt Berber, Iraqw	8	U+0078 U+0073
^ṉ	<?>	ṉaṉüng, ṉamuṉ	Mapudungun	8	U+005e U+1e49
^bb	bb	bbəz’, bbarum	Takia, Tarifiyt Berber	8	U+005e U+0062 U+0062
^üː	üː	üːt, üːteːn	Sakha	8	U+005e U+00fc U+02d0
^i:	i:	i:kə, i:gə	Oroqen	8	U+005e U+0069 U+003a
ɔ:$	ɔ:	mɔ:, dʒɔ:-	Oroqen	8	U+0254 U+003a U+0024
ɯˀ	ɯˀ	dɯˀn, bɯˀs	Ket	8	U+026f U+02c0
ēss	ēss	piejjv-kēssk, lēsst-mūrr	Kildin Saami	8	U+0113 U+0073 U+0073
òw	òw	fòwòlí, gùdòwúm	Kanuri	7	U+00f2 U+0077
o:	o:	ʃo:da-, mo:ro-	Oroqen	7	U+006f U+003a
ǽ$	<?>	hɨ̃m’ǽ, děh m’ǽ	Hup	7	U+01fd U+0024
ẫ	<?>	bẫy, dẫn	Vietnamese	7	U+1eab
ằ	<?>	thằn lằn, bằng lái xe	Vietnamese	7	U+1eb1
ʕʕ	ʕʕ	leʕʕo, hoʕʕi	Tarifiyt Berber, Gawwada	7	U+0295 U+0295
àsh	àsh	ƙàshín kàafáaɗàa, kàshíngò	Hausa, Kanuri	7	U+00e0 U+0073 U+0068
^J	<?>	Jumatatu, Jumanne	Swahili, Indonesian, Hausa	7	U+005e U+004a
^tsw	tsw	tswv yim, tswv	White Hmong	7	U+005e U+0074 U+0073 U+0077
ở	<?>	cởi, trở thành	Vietnamese	7	U+1edf
íí	íí	jíínà, káúmííi	Saramaccan, Kanuri	7	U+00ed U+00ed
fs$	fs	sefs, puffs	Kildin Saami, Tarifiyt Berber, Old High German	7	U+0066 U+0073 U+0024
rsh	rsh	ƙàrshée, hárshèe	Hausa, English	7	U+0072 U+0073 U+0068
ǯ	<?>	paǯe, vīǯe	Kildin Saami	7	U+01ef
cʼ$	cʼ	ocʼ, q'arq'i nocʼ	Archi	7	U+0063 U+02bc U+0024
uˤ	uˤ	šːuˤmmuˤs, čʼuˤbatːut	Archi	7	U+0075 U+02e4
öː	öː	öydöːχ, töröːbütün tuhunan tuohu suruk	Sakha	7	U+00f6 U+02d0
ẩ	<?>	lẩm bẩm, chuẩn bị	Vietnamese	7	U+1ea9
^ɬːʷ	ɬːʷ	ɬːʷak, ɬːʷiri	Archi	7	U+005e U+026c U+02d0 U+02b7
ả$	<?>	tất cả, trả	Vietnamese	7	U+1ea3 U+0024
'a̲	'a̲	t'a̲ts'i, nt'a̲ts'i	Otomi	7	U+0027 U+0061 U+0332
âs	âs	blâsa, gâscă	Romanian, Old High German, Kanuri	7	U+00e2 U+0073
^tʼ	tʼ	tʼeˤčʼu, tʼuj	Archi	7	U+005e U+0074 U+02bc
oː$	oː	toχtoː, doɣoloŋnoː	Sakha	7	U+006f U+02d0 U+0024
ʁ$	ʁ	tòʁ, jaraʁ	Ket, Archi	7	U+0281 U+0024
'á	'á	ba'ár, koo'án	Iraqw, Hausa, Kanuri	7	U+0027 U+00e1
ʊ:	ʊ:	kʊ:nɪ-, arʊ:n	Oroqen	7	U+028a U+003a
ị$	ị	anh chị, chuẩn bị	Vietnamese	7	U+1ecb U+0024
